tripid,tripmode,objectno,objectname,start_time,start_odometer,start_postext,end_time,end_odometer,end_postext,duration,idle_time,distance,avg_speed,max_speed,fuel_usage,start_longitude,start_latitude,start_formatted_longitude,start_formatted_latitude,end_longitude,end_latitude,end_formatted_longitude,end_formatted_latitude,co2,fueltype,ep_distance,objectuid,optidrive_indicator,speeding_indicator,drivingevents_indicator,idling_indicator,fuelusage_indicator,coasting_indicator,constant_speed_indicator,green_speed_indicator,high_revving_indicator
9955795183,2,#BG20ZHE,MIHS - OXF,23/02/2022 16:26:54,40228464,"Drayton Road, Abingdon OX14 4HA, GB",23/02/2022 16:50:30,40245460,"Bonners Mead, Wallingford OX10 6, GB",1416,198,16996,49,94,1.759,-1294699,51642410,"1°17'40.9"" W","51°38'32.6"" N",-1110745,51623323,"1°06'38.6"" W","51°37'23.9"" N",4627,1,16996,1-44036-3237AE476B,0.825,1,1,1,1,0.597,0.625,1,0.554
9953372524,2,#BG20ZHE,MIHS - OXF,23/02/2022 07:11:03,40211630,"Bonners Mead, Wallingford OX10 6, GB",23/02/2022 07:32:14,40228464,"Drayton Road, Abingdon OX14 4HA, GB",1271,125,16834,52,97,1.877,-1110663,51623317,"1°06'38.3"" W","51°37'23.9"" N",-1294679,51642420,"1°17'40.8"" W","51°38'32.7"" N",4942,1,16834,1-44036-3237AE476B,0.801,1,1,1,1,0.447,0.733,1,0.428
9951995791,2,#BG20ZHE,MIHS - OXF,22/02/2022 15:56:14,40194569,"Drayton Road, Abingdon OX14 4HA, GB",22/02/2022 16:24:02,40211630,"Bonners Mead, Wallingford OX10 6, GB",1668,463,17061,51,95,1.599,-1294486,51642357,"1°17'40.1"" W","51°38'32.4"" N",-1110761,51623327,"1°06'38.7"" W","51°37'23.9"" N",4206,1,17061,1-44036-3237AE476B,0.808,1,1,1,1,0.446,0.6,1,0.611
9949668004,2,#BG20ZHE,MIHS - OXF,22/02/2022 07:10:37,40177698,"Bonners Mead, Wallingford OX10 6, GB",22/02/2022 07:30:53,40194569,"Drayton Road, Abingdon OX14 4HA, GB",1216,66,16871,52,91,1.498,-1110721,51623380,"1°06'38.5"" W","51°37'24.1"" N",-1294503,51642382,"1°17'40.2"" W","51°38'32.5"" N",3941,1,16871,1-44036-3237AE476B,0.821,1,1,1,1,0.497,0.826,1,0.425
9961986707,2,#BX19CYT,MIHS - HAM,25/02/2022 11:26:39,65418752,"Liverpool Road, Reading RG1 3PG, GB",25/02/2022 12:00:54,65454781,"A287, Hook RG27 9, GB",2055,159,36029,68,115,,-941432,51456088,"0°56'29.1"" W","51°27'21.9"" N",-963366,51271889,"0°57'48.1"" W","51°16'18.8"" N",,,,1-44036-880B91041E,0.857,1,0.285,1,1,1,0.715,1,1
9959127655,2,#BX19CYT,MIHS - HAM,24/02/2022 14:29:37,65418330,"Liverpool Road, Reading RG1 3PG, GB",24/02/2022 15:15:24,65418752,"Liverpool Road, Reading RG1 3PG, GB",2747,2676,422,13,36,,-941328,51455995,"0°56'28.7"" W","51°27'21.5"" N",-941452,51456071,"0°56'29.2"" W","51°27'21.8"" N",,,,1-44036-880B91041E,1,1,1,1,1,1,1,1,1
9958289874,2,#BX19CYT,MIHS - HAM,24/02/2022 11:19:59,65382526,"A287, Hook RG27 9, GB",24/02/2022 11:58:47,65418330,"Liverpool Road, Reading RG1 3PG, GB",2328,349,35804,63,113,,-963322,51271772,"0°57'47.9"" W","51°16'18.3"" N",-941293,51456037,"0°56'28.6"" W","51°27'21.7"" N",,,,1-44036-880B91041E,0.835,1,0.303,1,1,1,0.543,1,1
9958093583,2,#BX19CYT,MIHS - HAM,24/02/2022 08:51:32,65341222,"Station Road, Hook RG27 9HT, GB",24/02/2022 11:13:50,65382526,"A287, Hook RG27 9, GB",8538,4932,41304,38,95,,-961667,51279585,"0°57'42.0"" W","51°16'46.5"" N",-963305,51271780,"0°57'47.9"" W","51°16'18.4"" N",,,,1-44036-880B91041E,0.887,1,1,1,1,1,0.209,1,1
9957415892,2,#BX19CYT,MIHS - HAM,24/02/2022 08:21:44,65339217,"M3 J, Hook RG27 9, GB",24/02/2022 08:45:38,65341222,"Station Road, Hook RG27 9HT, GB",1434,1167,2005,25,69,,-963616,51271385,"0°57'49.0"" W","51°16'16.9"" N",-961678,51279554,"0°57'42.0"" W","51°16'46.3"" N",,,,1-44036-880B91041E,0.794,1,0.457,1,1,1,0.1,1,1
9955377279,2,#BX19CYT,MIHS - HAM,23/02/2022 14:42:12,65334100,"Hook Road, Hook RG29 1ET, GB",23/02/2022 15:03:49,65339217,"M3 J, Hook RG27 9, GB",1297,770,5117,32,69,,-952656,51262638,"0°57'09.5"" W","51°15'45.4"" N",-963546,51271297,"0°57'48.7"" W","51°16'16.6"" N",,,,1-44036-880B91041E,0.899,1,1,1,1,1,0.294,1,1
9955267560,2,#BX19CYT,MIHS - HAM,23/02/2022 14:13:17,65331668,"3 Farnham Road, Hook RG29 1AA, GB",23/02/2022 14:38:01,65334100,"Hook Road, Hook RG29 1ET, GB",1484,1137,2432,25,53,,-935587,51254876,"0°56'08.1"" W","51°15'17.5"" N",-952653,51262604,"0°57'09.5"" W","51°15'45.3"" N",,,,1-44036-880B91041E,1,1,1,1,1,1,1,1,1
9955131082,2,#BX19CYT,MIHS - HAM,23/02/2022 13:58:48,65326570,"M3 J, Hook RG27 9, GB",23/02/2022 14:05:19,65331668,"3 Farnham Road, Hook RG29 1AA, GB",391,36,5098,52,96,,-963407,51271360,"0°57'48.2"" W","51°16'16.9"" N",-935562,51254918,"0°56'08.0"" W","51°15'17.7"" N",,,,1-44036-880B91041E,0.954,1,1,1,1,1,0.677,1,1
9954947636,2,#BX19CYT,MIHS - HAM,23/02/2022 11:24:30,65320649,"3 High Street, Hook RG29 1LG, GB",23/02/2022 13:21:58,65326570,"M3 J, Hook RG27 9, GB",7048,6299,5921,28,66,,-936296,51254750,"0°56'10.6"" W","51°15'17.1"" N",-963393,51271359,"0°57'48.2"" W","51°16'16.8"" N",,,,1-44036-880B91041E,0.952,1,1,1,1,1,0.667,1,1
9953941702,2,#BX19CYT,MIHS - HAM,23/02/2022 07:28:52,65313173,"M3 J, Hook RG27 9, GB",23/02/2022 09:38:34,65320649,"3 Farnham Road, Hook RG29 1AA, GB",7782,6989,7476,31,85,,-963560,51271354,"0°57'48.8"" W","51°16'16.8"" N",-935582,51254907,"0°56'08.0"" W","51°15'17.6"" N",,,,1-44036-880B91041E,0.945,1,1,1,1,1,0.617,1,1
9951477739,2,#BX19CYT,MIHS - HAM,22/02/2022 14:18:33,65313121,"A287, Hook RG27 9, GB",22/02/2022 14:19:30,65313173,"M3 J, Hook RG27 9, GB",57,23,52,5,17,,-963415,51271964,"0°57'48.2"" W","51°16'19.0"" N",-963514,51271280,"0°57'48.6"" W","51°16'16.6"" N",,,,1-44036-880B91041E,1,1,1,1,1,1,1,1,1
9951418729,2,#BX19CYT,MIHS - HAM,22/02/2022 13:47:39,65307837,"62 High Street, Hook RG29 1LF, GB",22/02/2022 14:05:31,65313121,"A287, Hook RG27 9, GB",1072,612,5284,39,90,,-938483,51254344,"0°56'18.5"" W","51°15'15.6"" N",-963390,51271880,"0°57'48.2"" W","51°16'18.7"" N",,,,1-44036-880B91041E,0.971,1,1,1,1,1,0.8,1,1
9950883141,2,#BX19CYT,MIHS - HAM,22/02/2022 11:34:39,65302413,"M3 J, Hook RG27 9, GB",22/02/2022 11:59:55,65307837,"59 High Street, Hook RG29 1LN, GB",1516,1121,5424,46,94,,-963494,51271187,"0°57'48.5"" W","51°16'16.2"" N",-939069,51254110,"0°56'20.6"" W","51°15'14.7"" N",,,,1-44036-880B91041E,0.871,1,1,1,1,1,0.1,1,1
9950730165,2,#BX19CYT,MIHS - HAM,22/02/2022 11:13:58,65296234,"70 High Street, Hook RG29 1LN, GB",22/02/2022 11:24:59,65302413,"A287, Hook RG27 9, GB",661,154,6179,43,92,,-939092,51254187,"0°56'20.7"" W","51°15'15.0"" N",-963222,51271747,"0°57'47.6"" W","51°16'18.2"" N",,,,1-44036-880B91041E,0.917,1,1,1,1,1,0.42,1,1
9950018245,2,#BX19CYT,MIHS - HAM,22/02/2022 07:54:48,65291097,"M3 J, Hook RG27 9, GB",22/02/2022 08:49:47,65296234,"59 High Street, Hook RG29 1LN, GB",3299,2731,5137,30,77,,-963531,51271365,"0°57'48.7"" W","51°16'16.9"" N",-939095,51254077,"0°56'20.7"" W","51°15'14.6"" N",,,,1-44036-880B91041E,0.977,1,1,1,1,1,0.836,1,1
9962265888,2,#CA20GVN,MISL - SUO - Rowan M,25/02/2022 12:17:26,35884477,"Back Lane, Reigate RH2 9, GB",25/02/2022 13:09:26,35930426,"A322, Woking GU24 9, GB",3120,197,45949,55,112,2.648,-192388,51257108,"0°11'32.6"" W","51°15'25.5"" N",-651045,51344303,"0°39'03.7"" W","51°20'39.4"" N",6963,1,45949,1-44036-299CC62772,0.76,1,0.549,1,1,0.611,0.654,1,0.504
9961542403,2,#CA20GVN,MISL - SUO - Rowan M,25/02/2022 09:58:29,35850533,"Merrow Lane, Guildford GU4 7BQ, GB",25/02/2022 10:25:43,35884477,"Back Lane, Reigate RH2 9, GB",1634,63,33944,77,111,1.957,-528073,51257837,"0°31'41.0"" W","51°15'28.2"" N",-192431,51257087,"0°11'32.7"" W","51°15'25.5"" N",5152,1,33944,1-44036-299CC62772,0.751,1,0.358,1,1,0.659,0.884,1,0.359
9960627256,2,#CA20GVN,MISL - SUO - Rowan M,25/02/2022 06:41:29,35839074,"Tudor Way, Woking GU21 2UE, GB",25/02/2022 07:00:18,35850533,"Merrow Lane, Guildford GU4 7BQ, GB",1129,189,11459,43,79,0.828,-622439,51312583,"0°37'20.7"" W","51°18'45.2"" N",-527902,51257952,"0°31'40.4"" W","51°15'28.6"" N",2167,1,11459,1-44036-299CC62772,0.662,1,0.423,1,1,0.586,0.208,1,0.418
9959013354,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 14:24:30,35824757,"Chertsey Road, Addlestone KT15 2EA, GB",24/02/2022 14:51:07,35839074,"Tudor Way, Woking GU21 2UE, GB",1597,307,14317,38,80,1.103,-492981,51374530,"0°29'34.7"" W","51°22'28.3"" N",-622514,51312544,"0°37'21.0"" W","51°18'45.1"" N",2888,1,14317,1-44036-299CC62772,0.639,1,0.491,1,1,0.261,0.342,1,0.378
9958683537,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 13:00:57,35809373,"London Road, Windlesham GU20 6PJ, GB",24/02/2022 13:32:18,35824757,"Chertsey Road, Addlestone KT15 2EA, GB",1881,649,15384,42,89,1.031,-670315,51377140,"0°40'13.1"" W","51°22'37.7"" N",-492974,51374568,"0°29'34.7"" W","51°22'28.4"" N",2699,1,15384,1-44036-299CC62772,0.739,0.496,1,1,1,0.722,0.6,1,0.353
9958545506,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 12:59:01,35808901,"London Road, Windlesham GU20 6PH, GB",24/02/2022 13:00:17,35809373,"London Road, Windlesham GU20 6PJ, GB",76,26,472,24,62,0.039,-676318,51374686,"0°40'34.7"" W","51°22'28.8"" N",-670647,51377151,"0°40'14.3"" W","51°22'37.7"" N",101,1,472,1-44036-299CC62772,0.875,1,0.317,1,1,1,1,1,0.809
9958508067,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 12:51:37,35808729,"London Road, Windlesham GU20 6PH, GB",24/02/2022 12:52:17,35808901,"London Road, Windlesham GU20 6PH, GB",40,34,172,0,39,0.009,-677352,51374154,"0°40'38.4"" W","51°22'26.9"" N",-676302,51374649,"0°40'34.6"" W","51°22'28.7"" N",16,1,172,1-44036-299CC62772,1,1,1,1,1,1,1,1,1
9958448652,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 12:30:44,35803491,"A322, Woking GU24 9, GB",24/02/2022 12:39:02,35808729,"London Road, Windlesham GU20 6PH, GB",498,46,5238,40,90,0.391,-651049,51344402,"0°39'03.7"" W","51°20'39.8"" N",-678409,51373807,"0°40'42.2"" W","51°22'25.7"" N",1024,1,5238,1-44036-299CC62772,0.756,1,1,1,1,0,0.917,1,0.373
9958366372,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 12:18:37,35803279,"A322, Woking GU24 9, GB",24/02/2022 12:19:49,35803491,"A322, Woking GU24 9, GB",72,57,212,24,37,0.026,-650504,51344225,"0°39'01.8"" W","51°20'39.2"" N",-651079,51344382,"0°39'03.8"" W","51°20'39.7"" N",65,1,212,1-44036-299CC62772,0.821,1,0.39,1,1,0.833,1,1,0.526
9958344780,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 11:35:49,35758464,"Hook Road, Epsom KT19 8QG, GB",24/02/2022 12:14:42,35803279,"A322, Woking GU24 9, GB",2333,137,44815,73,113,2.761,-273758,51355484,"0°16'25.5"" W","51°21'19.7"" N",-650412,51344308,"0°39'01.4"" W","51°20'39.5"" N",7264,1,44815,1-44036-299CC62772,0.797,1,1,1,1,0.678,0.592,1,0.305
9958028970,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 10:54:57,35755748,"Ewell Bypass, Epsom KT17 1, GB",24/02/2022 11:03:16,35758464,"Hook Road, Epsom KT19 8QG, GB",499,128,2716,26,50,0.215,-248867,51344881,"0°14'55.9"" W","51°20'41.5"" N",-273758,51355458,"0°16'25.5"" W","51°21'19.6"" N",562,1,2716,1-44036-299CC62772,0.85,1,1,1,1,0.75,0.2,1,1
9957976149,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 10:07:32,35740993,"2 Wells Place, Redhill RH1 3LG, GB",24/02/2022 10:52:33,35755748,"Ewell Bypass, Epsom KT17 1, GB",2701,1510,14755,43,71,1.118,-156710,51255967,"0°09'24.1"" W","51°15'21.4"" N",-248917,51344940,"0°14'56.1"" W","51°20'41.7"" N",2916,1,14755,1-44036-299CC62772,0.719,1,1,0,1,0.976,0.377,1,0.68
9957666156,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 09:36:43,35737572,"Gatton Bottom, Reigate RH2 9, GB",24/02/2022 09:44:20,35740993,"2 Wells Place, Redhill RH1 3LG, GB",457,146,3421,36,65,0.22,-192378,51257139,"0°11'32.5"" W","51°15'25.7"" N",-156657,51255950,"0°09'23.9"" W","51°15'21.4"" N",575,1,3421,1-44036-299CC62772,0.76,1,1,1,1,0.935,0.1,1,0.284
9957521056,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 08:24:04,35703610,"Merrow Lane, Guildford GU4 7BQ, GB",24/02/2022 09:12:01,35737572,"Back Lane, Reigate RH2 9, GB",2877,751,33962,57,109,2.417,-528163,51257791,"0°31'41.3"" W","51°15'28.0"" N",-192498,51257003,"0°11'32.9"" W","51°15'25.2"" N",6350,1,33962,1-44036-299CC62772,0.642,1,1,0.094,1,0.474,0.616,1,0.312
9956957085,2,#CA20GVN,MISL - SUO - Rowan M,24/02/2022 06:46:42,35692155,"Tudor Way, Woking GU21 2UD, GB",24/02/2022 07:05:23,35703610,"Merrow Lane, Guildford GU4 7BQ, GB",1121,104,11455,39,71,0.843,-622383,51312607,"0°37'20.5"" W","51°18'45.3"" N",-527921,51257945,"0°31'40.5"" W","51°15'28.6"" N",2211,1,11455,1-44036-299CC62772,0.757,1,1,1,1,0.391,0.222,1,0.684
9955434413,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 15:14:09,35691256,"High Street, Woking GU21 2PE, GB",23/02/2022 15:20:12,35692155,"Tudor Way, Woking GU21 2UE, GB",363,201,899,21,44,0.093,-616645,51318830,"0°36'59.9"" W","51°19'07.7"" N",-622511,51312578,"0°37'21.0"" W","51°18'45.2"" N",239,1,899,1-44036-299CC62772,0.821,1,1,1,1,0.796,0.1,1,0.854
9955392018,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 13:51:51,35626082,"Cross Oak Lane, Redhill RH1 5EX, GB",23/02/2022 15:10:00,35691256,"High Street, Woking GU21 2PE, GB",4689,1498,65174,72,112,3.769,-156604,51191138,"0°09'23.7"" W","51°11'28.1"" N",-616671,51318825,"0°37'00.0"" W","51°19'07.7"" N",9911,1,65174,1-44036-299CC62772,0.656,1,0.32,0.072,1,0.641,0.83,1,0.726
9955044360,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 13:32:01,35618611,"56 Lesbourne Road, Reigate RH2 7JS, GB",23/02/2022 13:47:56,35626082,"Cross Oak Lane, Redhill RH1 5EX, GB",955,251,7471,38,59,0.519,-199617,51234025,"0°11'58.6"" W","51°14'02.4"" N",-156570,51191182,"0°09'23.6"" W","51°11'28.2"" N",1357,1,7471,1-44036-299CC62772,0.867,1,1,1,1,0.798,0.831,1,0.44
9954970512,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 13:12:02,35613514,"Brighton Road, Tadworth KT20 6UP, GB",23/02/2022 13:29:58,35618611,"2 West Road, Reigate RH2 7JT, GB",1076,331,5097,24,63,0.338,-207939,51267860,"0°12'28.5"" W","51°16'04.2"" N",-199626,51234068,"0°11'58.6"" W","51°14'02.6"" N",873,1,5097,1-44036-299CC62772,0.873,1,1,1,1,1,0.2,1,0.911
9954874163,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 12:47:54,35603048,"Ewell Bypass, Epsom KT17 1, GB",23/02/2022 13:07:57,35613514,"Brighton Road, Tadworth KT20 6UP, GB",1203,327,10466,41,60,0.846,-244767,51346931,"0°14'41.1"" W","51°20'48.9"" N",-207974,51267928,"0°12'28.7"" W","51°16'04.5"" N",2217,1,10466,1-44036-299CC62772,0.86,1,1,1,1,0.782,0.8,1,0.441
9954365994,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 11:11:12,35602651,"26 Reigate Road, Epsom KT17 1PR, GB",23/02/2022 11:12:53,35603048,"Ewell Bypass, Epsom KT17 1, GB",101,31,397,14,60,0.011,-248925,51345195,"0°14'56.1"" W","51°20'42.7"" N",-244782,51346931,"0°14'41.2"" W","51°20'48.9"" N",24,1,397,1-44036-299CC62772,0.925,1,1,1,1,1,1,1,0.473
9954356554,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 10:53:23,35599084,"Chertsey Lane, Epsom KT19 8, GB",23/02/2022 11:09:40,35602651,"Ewell Bypass, Epsom KT17 1, GB",977,548,3567,27,50,0.172,-289056,51336939,"0°17'20.6"" W","51°20'12.9"" N",-248977,51345038,"0°14'56.3"" W","51°20'42.1"" N",448,1,3567,1-44036-299CC62772,0.816,1,1,1,1,0.69,0.2,1,0.825
9954128497,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 10:00:15,35590534,"162 Hare Lane, Esher KT10 0RD, GB",23/02/2022 10:22:12,35599084,"Chertsey Lane, Epsom KT19 8, GB",1317,333,8550,30,75,0.631,-341496,51360100,"0°20'29.3"" W","51°21'36.3"" N",-289107,51337006,"0°17'20.7"" W","51°20'13.2"" N",1641,1,8550,1-44036-299CC62772,0.682,1,0.382,1,1,0.405,0.31,1,0.678
9953901488,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 08:33:09,35567486,"Merrow Lane, Guildford GU4 7BQ, GB",23/02/2022 09:32:27,35590534,"156 Hare Lane, Esher KT10 0RD, GB",3558,688,23048,28,111,1.398,-528153,51257851,"0°31'41.3"" W","51°15'28.2"" N",-341360,51360211,"0°20'28.9"" W","51°21'36.7"" N",3651,1,23048,1-44036-299CC62772,0.894,1,1,1,1,0.802,0.8,1,0.653
9953258016,2,#CA20GVN,MISL - SUO - Rowan M,23/02/2022 06:49:22,35555999,"Tudor Way, Woking GU21 2UE, GB",23/02/2022 07:09:09,35567486,"Merrow Lane, Guildford GU4 7BQ, GB",1187,264,11487,44,84,0.835,-622425,51312598,"0°37'20.7"" W","51°18'45.3"" N",-528035,51257835,"0°31'40.9"" W","51°15'28.2"" N",2187,1,11487,1-44036-299CC62772,0.679,1,0.353,1,1,0.574,0.198,1,0.628
9951552102,2,#CA20GVN,MISL - SUO - Rowan M,22/02/2022 14:03:53,35514392,"Reigate Hill, Reigate RH2 9RP, GB",22/02/2022 14:40:18,35555999,"Tudor Way, Woking GU21 2UD, GB",2185,203,41607,75,116,2.25,-192939,51256909,"0°11'34.5"" W","51°15'24.8"" N",-622464,51312360,"0°37'20.8"" W","51°18'44.4"" N",5921,1,41607,1-44036-299CC62772,0.892,1,1,1,1,0.772,0.767,1,0.703
9950187490,2,#CA20GVN,MISL - SUO - Rowan M,22/02/2022 08:33:15,35496396,"Oxshott Road, Leatherhead KT22 0EF, GB",22/02/2022 09:29:36,35514392,"Gatton Bottom, Reigate RH2 9, GB",3381,2070,17996,47,109,1.37,-334523,51312269,"0°20'04.2"" W","51°18'44.1"" N",-192334,51257105,"0°11'32.4"" W","51°15'25.5"" N",3573,1,17996,1-44036-299CC62772,0.731,1,1,0.114,1,0.545,0.62,1,0.842
9949913638,2,#CA20GVN,MISL - SUO - Rowan M,22/02/2022 08:04:36,35474204,"Merrow Lane, Guildford GU4 7BQ, GB",22/02/2022 08:29:03,35496396,"Oxshott Road, Leatherhead KT22 0EF, GB",1467,39,22192,57,110,1.205,-528044,51257945,"0°31'40.9"" W","51°15'28.6"" N",-334596,51312278,"0°20'04.5"" W","51°18'44.2"" N",3163,1,22192,1-44036-299CC62772,0.861,1,1,1,1,0.46,0.937,1,0.633
9949533505,2,#CA20GVN,MISL - SUO - Rowan M,22/02/2022 06:43:47,35462734,"Tudor Way, Woking GU21 2UE, GB",22/02/2022 07:02:59,35474204,"Merrow Lane, Guildford GU4 7BQ, GB",1152,170,11470,42,79,0.828,-622642,51312613,"0°37'21.5"" W","51°18'45.4"" N",-528044,51257945,"0°31'40.9"" W","51°15'28.6"" N",2175,1,11470,1-44036-299CC62772,0.689,1,0.481,1,1,0.482,0.217,1,0.646
9962116220,2,#CP67HYY,MISL - CRTFL - Stuar,25/02/2022 12:03:03,58402430,"256 Brighton Road, South Croydon CR2 6AG, GB",25/02/2022 12:30:59,58407044,"94 Newgate, Croydon CR0 2FD, GB",1676,965,4614,21,52,0.764,-98402,51352440,"0°05'54.2"" W","51°21'08.7"" N",-97874,51381897,"0°05'52.3"" W","51°22'54.8"" N",1979,1,4614,1-44036-3231B7EF2B,0.827,1,1,0.028,1,1,1,1,0.76
9961966710,2,#CP67HYY,MISL - CRTFL - Stuar,25/02/2022 11:03:29,58346706,"Merrow Lane, Guildford GU4 7BQ, GB",25/02/2022 11:56:12,58402430,"252 Brighton Road, South Croydon CR2 6AG, GB",3163,297,55724,69,114,5.873,-528198,51257946,"0°31'41.5"" W","51°15'28.6"" N",-98366,51352524,"0°05'54.1"" W","51°21'09.0"" N",15453,1,55724,1-44036-3231B7EF2B,0.905,1,1,1,1,1,0.777,0.983,0.555
9961575420,2,#CP67HYY,MISL - CRTFL - Stuar,25/02/2022 09:54:14,58323624,"Leatherhead Bypass Road, Leatherhead KT22 8, GB",25/02/2022 10:29:57,58346706,"Merrow Lane, Guildford GU4 7BQ, GB",2143,347,23082,45,79,2.529,-319557,51301383,"0°19'10.4"" W","51°18'04.9"" N",-528172,51257897,"0°31'41.4"" W","51°15'28.4"" N",6650,1,23082,1-44036-3231B7EF2B,0.858,1,1,1,1,0.839,0.597,1,0.568
9961164806,2,#CP67HYY,MISL - CRTFL - Stuar,25/02/2022 07:41:00,58284861,"Selsdon Road, South Croydon CR2 6PL, GB",25/02/2022 08:59:33,58323624,"M25 J, Leatherhead KT22 7, GB",4713,1295,38763,40,115,4.847,-92616,51355864,"0°05'33.4"" W","51°21'21.1"" N",-319464,51301375,"0°19'10.0"" W","51°18'04.9"" N",12649,1,38763,1-44036-3231B7EF2B,0.784,1,1,0.222,1,0.815,0.756,0.996,0.694
9957899125,2,#CP67HYY,MISL - CRTFL - Stuar,24/02/2022 07:52:43,58261064,"Selsdon Road, South Croydon CR2 6PL, GB",24/02/2022 10:32:30,58284861,"Selsdon Road, South Croydon CR2 6PL, GB",9587,5661,23797,19,59,4.144,-92745,51355674,"0°05'33.8"" W","51°21'20.4"" N",-92712,51355698,"0°05'33.7"" W","51°21'20.5"" N",10729,1,23797,1-44036-3231B7EF2B,0.683,1,1,0.017,1,0.77,0.3,1,0.694
9957068193,2,#CP67HYY,MISL - CRTFL - Stuar,24/02/2022 07:19:06,58261064,"Selsdon Road, South Croydon CR2 6PL, GB",24/02/2022 07:27:26,58261064,"Selsdon Road, South Croydon CR2 6PL, GB",500,478,0,3,6,0.01,-92783,51355858,"0°05'34.0"" W","51°21'21.0"" N",-92736,51355684,"0°05'33.8"" W","51°21'20.4"" N",26,1,0,1-44036-3231B7EF2B,1,1,1,1,1,1,1,1,1
9955148316,2,#CP67HYY,MISL - CRTFL - Stuar,23/02/2022 13:27:40,58245952,"Wellington Close, London SE14 5, GB",23/02/2022 14:09:28,58261064,"Selsdon Road, South Croydon CR2 6PL, GB",2508,393,15112,25,53,1.807,-49643,51472083,"0°02'58.7"" W","51°28'19.5"" N",-92679,51355682,"0°05'33.6"" W","51°21'20.4"" N",4729,1,15112,1-44036-3231B7EF2B,0.916,1,1,1,1,0.885,0.81,1,0.716
9954665586,2,#CP67HYY,MISL - CRTFL - Stuar,23/02/2022 12:07:37,58242977,"Grinstead Road, London SE8 5BH, GB",23/02/2022 12:17:25,58245952,"Wellington Close, London SE14 5, GB",588,95,2975,20,36,0.318,-41548,51485047,"0°02'29.5"" W","51°29'06.1"" N",-49655,51472060,"0°02'58.7"" W","51°28'19.4"" N",829,1,2975,1-44036-3231B7EF2B,0.93,1,1,1,1,0.667,1,1,0.842
9954581791,2,#CP67HYY,MISL - CRTFL - Stuar,23/02/2022 11:32:28,58235697,"132-1 Champion Road, London SE26 4HT, GB",23/02/2022 11:58:24,58242977,"Grinstead Road, London SE8 5FL, GB",1556,485,7280,23,39,0.724,-41013,51429952,"0°02'27.6"" W","51°25'47.8"" N",-41613,51484964,"0°02'29.8"" W","51°29'05.8"" N",1889,1,7280,1-44036-3231B7EF2B,0.896,1,1,1,1,0.956,0.5,1,0.819
9953901362,2,#CP67HYY,MISL - CRTFL - Stuar,23/02/2022 08:15:44,58224175,"Selsdon Road, South Croydon CR2 6PL, GB",23/02/2022 09:29:24,58235697,"132-1 Champion Road, London SE26 4HT, GB",4420,2765,11522,23,52,1.819,-92757,51355693,"0°05'33.9"" W","51°21'20.4"" N",-41034,51429954,"0°02'27.7"" W","51°25'47.8"" N",4697,1,11522,1-44036-3231B7EF2B,0.749,1,1,0.036,1,0.786,0.7,1,0.718
9953445771,2,#CP67HYY,MISL - CRTFL - Stuar,23/02/2022 07:47:09,58224175,"Selsdon Road, South Croydon CR2 6PL, GB",23/02/2022 07:49:01,58224175,"Selsdon Road, South Croydon CR2 6PL, GB",112,93,0,1,4,0.029,-92637,51355803,"0°05'33.4"" W","51°21'20.8"" N",-92825,51355668,"0°05'34.1"" W","51°21'20.4"" N",76,1,0,1-44036-3231B7EF2B,1,1,1,1,1,1,1,1,1
9962188875,2,#EJ17HGX,MIHS - CAM - Kevin P,25/02/2022 12:16:11,80641403,"95 Station Road, March PE15 8NN, GB",25/02/2022 12:48:05,80665931,"Sutton Road, Wisbech PE13 5, GB",1914,214,24528,51,84,1.14,91469,52554783,"0°05'29.2"" E","52°33'17.2"" N",147218,52733246,"0°08'49.9"" E","52°43'59.6"" N",2985,1,24528,1-44036-4663227300,0.907,1,1,1,1,0.602,0.9,1,0.847
